2.500000e-09 3.500000e-09 5.000000e-10 2
2.500000e-09 4.500000e-09 5.000000e-10 2
2.500000e-09 5.500000e-09 5.000000e-10 2
2.500000e-09 6.500000e-09 5.000000e-10 2
2.500000e-09 7.500000e-09 5.000000e-10 2
2.500000e-09 8.500000e-09 5.000000e-10 2
2.500000e-09 9.500000e-09 5.000000e-10 2
2.500000e-09 1.050000e-08 5.000000e-10 2
2.500000e-09 1.150000e-08 5.000000e-10 2
2.500000e-09 1.250000e-08 5.000000e-10 2
2.500000e-09 1.350000e-08 5.000000e-10 2
2.500000e-09 1.450000e-08 5.000000e-10 2
2.500000e-09 1.550000e-08 5.000000e-10 2
2.500000e-09 1.650000e-08 5.000000e-10 2
2.500000e-09 1.750000e-08 5.000000e-10 2
2.500000e-09 1.850000e-08 5.000000e-10 2
2.500000e-09 1.950000e-08 5.000000e-10 2
2.500000e-09 2.050000e-08 5.000000e-10 2
2.500000e-09 2.150000e-08 5.000000e-10 2
2.500000e-09 2.250000e-08 5.000000e-10 2
2.500000e-09 2.350000e-08 5.000000e-10 2
2.500000e-09 2.450000e-08 5.000000e-10 2
2.500000e-09 2.550000e-08 5.000000e-10 2
2.500000e-09 2.650000e-08 5.000000e-10 2
2.500000e-09 2.750000e-08 5.000000e-10 2
2.500000e-09 2.850000e-08 5.000000e-10 2
2.500000e-09 2.950000e-08 5.000000e-10 2
2.500000e-09 3.050000e-08 5.000000e-10 2
2.500000e-09 3.150000e-08 5.000000e-10 2
2.500000e-09 3.250000e-08 5.000000e-10 2
2.500000e-09 3.350000e-08 5.000000e-10 2
2.500000e-09 3.450000e-08 5.000000e-10 2
2.500000e-09 3.550000e-08 5.000000e-10 2
2.500000e-09 3.650000e-08 5.000000e-10 2
2.500000e-09 3.750000e-08 5.000000e-10 2
2.500000e-09 3.850000e-08 5.000000e-10 2
2.500000e-09 3.950000e-08 5.000000e-10 2
2.500000e-09 4.050000e-08 5.000000e-10 2
2.500000e-09 4.150000e-08 5.000000e-10 2
2.500000e-09 4.250000e-08 5.000000e-10 2
2.500000e-09 4.350000e-08 5.000000e-10 2
2.500000e-09 4.450000e-08 5.000000e-10 2
2.500000e-09 4.550000e-08 5.000000e-10 2
2.500000e-09 4.650000e-08 5.000000e-10 2
2.500000e-09 4.750000e-08 5.000000e-10 2
2.500000e-09 4.850000e-08 5.000000e-10 2
2.500000e-09 4.950000e-08 5.000000e-10 2
2.500000e-09 5.050000e-08 5.000000e-10 2
2.500000e-09 5.150000e-08 5.000000e-10 2
2.500000e-09 5.250000e-08 5.000000e-10 2
2.500000e-09 5.350000e-08 5.000000e-10 2
2.500000e-09 5.450000e-08 5.000000e-10 2
2.500000e-09 5.550000e-08 5.000000e-10 2
2.500000e-09 5.650000e-08 5.000000e-10 2
2.500000e-09 5.750000e-08 5.000000e-10 2
2.500000e-09 5.850000e-08 5.000000e-10 2
2.500000e-09 5.950000e-08 5.000000e-10 2
2.500000e-09 6.050000e-08 5.000000e-10 2
2.500000e-09 6.150000e-08 5.000000e-10 2
2.500000e-09 6.250000e-08 5.000000e-10 2
2.500000e-09 6.350000e-08 5.000000e-10 2
2.500000e-09 6.450000e-08 5.000000e-10 2
2.500000e-09 6.550000e-08 5.000000e-10 2
2.500000e-09 6.650000e-08 5.000000e-10 2
2.500000e-09 6.750000e-08 5.000000e-10 2
2.500000e-09 6.850000e-08 5.000000e-10 2
2.500000e-09 6.950000e-08 5.000000e-10 2
2.500000e-09 7.050000e-08 5.000000e-10 2
2.500000e-09 7.150000e-08 5.000000e-10 2
2.500000e-09 7.250000e-08 5.000000e-10 2
2.500000e-09 7.350000e-08 5.000000e-10 2
2.500000e-09 7.450000e-08 5.000000e-10 2
2.500000e-09 7.550000e-08 5.000000e-10 2
2.500000e-09 7.650000e-08 5.000000e-10 2
2.500000e-09 7.750000e-08 5.000000e-10 2
2.500000e-09 7.850000e-08 5.000000e-10 2
2.500000e-09 7.950000e-08 5.000000e-10 2
2.500000e-09 8.050000e-08 5.000000e-10 2
2.500000e-09 8.150000e-08 5.000000e-10 2
2.500000e-09 8.250000e-08 5.000000e-10 2
2.500000e-09 8.350000e-08 5.000000e-10 2
2.500000e-09 8.450000e-08 5.000000e-10 2
2.500000e-09 8.550000e-08 5.000000e-10 2
2.500000e-09 8.650000e-08 5.000000e-10 2
2.500000e-09 8.750000e-08 5.000000e-10 2
2.500000e-09 8.850000e-08 5.000000e-10 2
2.500000e-09 8.950000e-08 5.000000e-10 2
2.500000e-09 9.050000e-08 5.000000e-10 2
2.500000e-09 9.150000e-08 5.000000e-10 2
2.500000e-09 9.250000e-08 5.000000e-10 2
2.500000e-09 9.350000e-08 5.000000e-10 2
2.500000e-09 9.450000e-08 5.000000e-10 2
2.500000e-09 9.550000e-08 5.000000e-10 2
2.500000e-09 9.650000e-08 5.000000e-10 2
2.500000e-09 9.750000e-08 5.000000e-10 2
2.500000e-09 9.850000e-08 5.000000e-10 2
2.500000e-09 9.950000e-08 5.000000e-10 2
3.500000e-09 5.000000e-10 5.000000e-10 2
3.500000e-09 1.500000e-09 5.000000e-10 2
3.500000e-09 2.500000e-09 5.000000e-10 2
3.500000e-09 3.500000e-09 5.000000e-10 2
3.500000e-09 4.500000e-09 5.000000e-10 2
3.500000e-09 5.500000e-09 5.000000e-10 2
3.500000e-09 6.500000e-09 5.000000e-10 2
3.500000e-09 7.500000e-09 5.000000e-10 2
3.500000e-09 8.500000e-09 5.000000e-10 2
3.500000e-09 9.500000e-09 5.000000e-10 2
3.500000e-09 1.050000e-08 5.000000e-10 2
3.500000e-09 1.150000e-08 5.000000e-10 2
3.500000e-09 1.250000e-08 5.000000e-10 2
3.500000e-09 1.350000e-08 5.000000e-10 2
3.500000e-09 1.450000e-08 5.000000e-10 2
3.500000e-09 1.550000e-08 5.000000e-10 2
3.500000e-09 1.650000e-08 5.000000e-10 2
3.500000e-09 1.750000e-08 5.000000e-10 2
3.500000e-09 1.850000e-08 5.000000e-10 2
3.500000e-09 1.950000e-08 5.000000e-10 2
3.500000e-09 2.050000e-08 5.000000e-10 2
3.500000e-09 2.150000e-08 5.000000e-10 2
3.500000e-09 2.250000e-08 5.000000e-10 2
3.500000e-09 2.350000e-08 5.000000e-10 2
3.500000e-09 2.450000e-08 5.000000e-10 2
3.500000e-09 2.550000e-08 5.000000e-10 2
3.500000e-09 2.650000e-08 5.000000e-10 2
3.500000e-09 2.750000e-08 5.000000e-10 2
3.500000e-09 2.850000e-08 5.000000e-10 2
3.500000e-09 2.950000e-08 5.000000e-10 2
3.500000e-09 3.050000e-08 5.000000e-10 2
3.500000e-09 3.150000e-08 5.000000e-10 2
3.500000e-09 3.250000e-08 5.000000e-10 2
3.500000e-09 3.350000e-08 5.000000e-10 2
3.500000e-09 3.450000e-08 5.000000e-10 2
3.500000e-09 3.550000e-08 5.000000e-10 2
3.500000e-09 3.650000e-08 5.000000e-10 2
3.500000e-09 3.750000e-08 5.000000e-10 2
3.500000e-09 3.850000e-08 5.000000e-10 2
3.500000e-09 3.950000e-08 5.000000e-10 2
3.500000e-09 4.050000e-08 5.000000e-10 2
3.500000e-09 4.150000e-08 5.000000e-10 2
3.500000e-09 4.250000e-08 5.000000e-10 2
3.500000e-09 4.350000e-08 5.000000e-10 2
3.500000e-09 4.450000e-08 5.000000e-10 2
3.500000e-09 4.550000e-08 5.000000e-10 2
3.500000e-09 4.650000e-08 5.000000e-10 2
3.500000e-09 4.750000e-08 5.000000e-10 2
3.500000e-09 4.850000e-08 5.000000e-10 2
3.500000e-09 4.950000e-08 5.000000e-10 2
3.500000e-09 5.050000e-08 5.000000e-10 2
3.500000e-09 5.150000e-08 5.000000e-10 2
3.500000e-09 5.250000e-08 5.000000e-10 2
3.500000e-09 5.350000e-08 5.000000e-10 2
3.500000e-09 5.450000e-08 5.000000e-10 2
3.500000e-09 5.550000e-08 5.000000e-10 2
3.500000e-09 5.650000e-08 5.000000e-10 2
3.500000e-09 5.750000e-08 5.000000e-10 2
3.500000e-09 5.850000e-08 5.000000e-10 2
3.500000e-09 5.950000e-08 5.000000e-10 2
3.500000e-09 6.050000e-08 5.000000e-10 2
3.500000e-09 6.150000e-08 5.000000e-10 2
3.500000e-09 6.250000e-08 5.000000e-10 2
3.500000e-09 6.350000e-08 5.000000e-10 2
3.500000e-09 6.450000e-08 5.000000e-10 2
3.500000e-09 6.550000e-08 5.000000e-10 2
3.500000e-09 6.650000e-08 5.000000e-10 2
3.500000e-09 6.750000e-08 5.000000e-10 2
3.500000e-09 6.850000e-08 5.000000e-10 2
3.500000e-09 6.950000e-08 5.000000e-10 2
3.500000e-09 7.050000e-08 5.000000e-10 2
3.500000e-09 7.150000e-08 5.000000e-10 2
3.500000e-09 7.250000e-08 5.000000e-10 2
3.500000e-09 7.350000e-08 5.000000e-10 2
3.500000e-09 7.450000e-08 5.000000e-10 2
3.500000e-09 7.550000e-08 5.000000e-10 2
3.500000e-09 7.650000e-08 5.000000e-10 2
3.500000e-09 7.750000e-08 5.000000e-10 2
3.500000e-09 7.850000e-08 5.000000e-10 2
3.500000e-09 7.950000e-08 5.000000e-10 2
3.500000e-09 8.050000e-08 5.000000e-10 2
3.500000e-09 8.150000e-08 5.000000e-10 2
3.500000e-09 8.250000e-08 5.000000e-10 2
3.500000e-09 8.350000e-08 5.000000e-10 2
3.500000e-09 8.450000e-08 5.000000e-10 2
3.500000e-09 8.550000e-08 5.000000e-10 2
3.500000e-09 8.650000e-08 5.000000e-10 2
3.500000e-09 8.750000e-08 5.000000e-10 2
3.500000e-09 8.850000e-08 5.000000e-10 2
3.500000e-09 8.950000e-08 5.000000e-10 2
3.500000e-09 9.050000e-08 5.000000e-10 2
3.500000e-09 9.150000e-08 5.000000e-10 2
3.500000e-09 9.250000e-08 5.000000e-10 2
3.500000e-09 9.350000e-08 5.000000e-10 2
3.500000e-09 9.450000e-08 5.000000e-10 2
3.500000e-09 9.550000e-08 5.000000e-10 2
3.500000e-09 9.650000e-08 5.000000e-10 2
3.500000e-09 9.750000e-08 5.000000e-10 2
3.500000e-09 9.850000e-08 5.000000e-10 2
3.500000e-09 9.950000e-08 5.000000e-10 2
4.500000e-09 5.000000e-10 5.000000e-10 2
4.500000e-09 1.500000e-09 5.000000e-10 2
4.500000e-09 2.500000e-09 5.000000e-10 2
4.500000e-09 3.500000e-09 5.000000e-10 2
4.500000e-09 4.500000e-09 5.000000e-10 2
4.500000e-09 5.500000e-09 5.000000e-10 2
4.500000e-09 6.500000e-09 5.000000e-10 2
4.500000e-09 7.500000e-09 5.000000e-10 2
4.500000e-09 8.500000e-09 5.000000e-10 2
4.500000e-09 9.500000e-09 5.000000e-10 2
4.500000e-09 1.050000e-08 5.000000e-10 2
4.500000e-09 1.150000e-08 5.000000e-10 2
4.500000e-09 1.250000e-08 5.000000e-10 2
4.500000e-09 1.350000e-08 5.000000e-10 2
4.500000e-09 1.450000e-08 5.000000e-10 2
4.500000e-09 1.550000e-08 5.000000e-10 2
4.500000e-09 1.650000e-08 5.000000e-10 2
4.500000e-09 1.750000e-08 5.000000e-10 2
4.500000e-09 1.850000e-08 5.000000e-10 2
4.500000e-09 1.950000e-08 5.000000e-10 2
4.500000e-09 2.050000e-08 5.000000e-10 2
4.500000e-09 2.150000e-08 5.000000e-10 2
4.500000e-09 2.250000e-08 5.000000e-10 2
4.500000e-09 2.350000e-08 5.000000e-10 2
4.500000e-09 2.450000e-08 5.000000e-10 2
4.500000e-09 2.550000e-08 5.000000e-10 2
4.500000e-09 2.650000e-08 5.000000e-10 2
4.500000e-09 2.750000e-08 5.000000e-10 2
4.500000e-09 2.850000e-08 5.000000e-10 2
4.500000e-09 2.950000e-08 5.000000e-10 2
4.500000e-09 3.050000e-08 5.000000e-10 2
4.500000e-09 3.150000e-08 5.000000e-10 2
4.500000e-09 3.250000e-08 5.000000e-10 2
4.500000e-09 3.350000e-08 5.000000e-10 2
4.500000e-09 3.450000e-08 5.000000e-10 2
4.500000e-09 3.550000e-08 5.000000e-10 2
4.500000e-09 3.650000e-08 5.000000e-10 2
4.500000e-09 3.750000e-08 5.000000e-10 2
4.500000e-09 3.850000e-08 5.000000e-10 2
4.500000e-09 3.950000e-08 5.000000e-10 2
4.500000e-09 4.050000e-08 5.000000e-10 2
4.500000e-09 4.150000e-08 5.000000e-10 2
4.500000e-09 4.250000e-08 5.000000e-10 2
4.500000e-09 4.350000e-08 5.000000e-10 2
4.500000e-09 4.450000e-08 5.000000e-10 2
4.500000e-09 4.550000e-08 5.000000e-10 2
4.500000e-09 4.650000e-08 5.000000e-10 2
4.500000e-09 4.750000e-08 5.000000e-10 2
4.500000e-09 4.850000e-08 5.000000e-10 2
4.500000e-09 4.950000e-08 5.000000e-10 2
4.500000e-09 5.050000e-08 5.000000e-10 2
4.500000e-09 5.150000e-08 5.000000e-10 2
4.500000e-09 5.250000e-08 5.000000e-10 2
4.500000e-09 5.350000e-08 5.000000e-10 2
4.500000e-09 5.450000e-08 5.000000e-10 2
4.500000e-09 5.550000e-08 5.000000e-10 2
4.500000e-09 5.650000e-08 5.000000e-10 2
4.500000e-09 5.750000e-08 5.000000e-10 2
4.500000e-09 5.850000e-08 5.000000e-10 2
4.500000e-09 5.950000e-08 5.000000e-10 2
4.500000e-09 6.050000e-08 5.000000e-10 2
4.500000e-09 6.150000e-08 5.000000e-10 2
4.500000e-09 6.250000e-08 5.000000e-10 2
4.500000e-09 6.350000e-08 5.000000e-10 2
4.500000e-09 6.450000e-08 5.000000e-10 2
4.500000e-09 6.550000e-08 5.000000e-10 2
4.500000e-09 6.650000e-08 5.000000e-10 2
4.500000e-09 6.750000e-08 5.000000e-10 2
4.500000e-09 6.850000e-08 5.000000e-10 2
4.500000e-09 6.950000e-08 5.000000e-10 2
4.500000e-09 7.050000e-08 5.000000e-10 2
4.500000e-09 7.150000e-08 5.000000e-10 2
4.500000e-09 7.250000e-08 5.000000e-10 2
4.500000e-09 7.350000e-08 5.000000e-10 2
4.500000e-09 7.450000e-08 5.000000e-10 2
4.500000e-09 7.550000e-08 5.000000e-10 2
4.500000e-09 7.650000e-08 5.000000e-10 2
4.500000e-09 7.750000e-08 5.000000e-10 2
4.500000e-09 7.850000e-08 5.000000e-10 2
4.500000e-09 7.950000e-08 5.000000e-10 2
4.500000e-09 8.050000e-08 5.000000e-10 2
4.500000e-09 8.150000e-08 5.000000e-10 2
4.500000e-09 8.250000e-08 5.000000e-10 2
4.500000e-09 8.350000e-08 5.000000e-10 2
4.500000e-09 8.450000e-08 5.000000e-10 2
4.500000e-09 8.550000e-08 5.000000e-10 2
4.500000e-09 8.650000e-08 5.000000e-10 2
4.500000e-09 8.750000e-08 5.000000e-10 2
4.500000e-09 8.850000e-08 5.000000e-10 2
4.500000e-09 8.950000e-08 5.000000e-10 2
4.500000e-09 9.050000e-08 5.000000e-10 2
4.500000e-09 9.150000e-08 5.000000e-10 2
4.500000e-09 9.250000e-08 5.000000e-10 2
4.500000e-09 9.350000e-08 5.000000e-10 2
4.500000e-09 9.450000e-08 5.000000e-10 2
4.500000e-09 9.550000e-08 5.000000e-10 2
4.500000e-09 9.650000e-08 5.000000e-10 2
4.500000e-09 9.750000e-08 5.000000e-10 2
4.500000e-09 9.850000e-08 5.000000e-10 2
4.500000e-09 9.950000e-08 5.000000e-10 2
5.500000e-09 5.000000e-10 5.000000e-10 2
5.500000e-09 1.500000e-09 5.000000e-10 2
5.500000e-09 2.500000e-09 5.000000e-10 2
5.500000e-09 3.500000e-09 5.000000e-10 2
5.500000e-09 4.500000e-09 5.000000e-10 2
5.500000e-09 5.500000e-09 5.000000e-10 2
5.500000e-09 6.500000e-09 5.000000e-10 2
5.500000e-09 7.500000e-09 5.000000e-10 2
5.500000e-09 8.500000e-09 5.000000e-10 2
5.500000e-09 9.500000e-09 5.000000e-10 2
5.500000e-09 1.050000e-08 5.000000e-10 2
5.500000e-09 1.150000e-08 5.000000e-10 2
5.500000e-09 1.250000e-08 5.000000e-10 2
5.500000e-09 1.350000e-08 5.000000e-10 2
5.500000e-09 1.450000e-08 5.000000e-10 2
5.500000e-09 1.550000e-08 5.000000e-10 2
5.500000e-09 1.650000e-08 5.000000e-10 2
5.500000e-09 1.750000e-08 5.000000e-10 2
5.500000e-09 1.850000e-08 5.000000e-10 2
5.500000e-09 1.950000e-08 5.000000e-10 2
5.500000e-09 2.050000e-08 5.000000e-10 2
5.500000e-09 2.150000e-08 5.000000e-10 2
5.500000e-09 2.250000e-08 5.000000e-10 2
5.500000e-09 2.350000e-08 5.000000e-10 2
5.500000e-09 2.450000e-08 5.000000e-10 2
5.500000e-09 2.550000e-08 5.000000e-10 2
5.500000e-09 2.650000e-08 5.000000e-10 2
5.500000e-09 2.750000e-08 5.000000e-10 2
5.500000e-09 2.850000e-08 5.000000e-10 2
5.500000e-09 2.950000e-08 5.000000e-10 2
5.500000e-09 3.050000e-08 5.000000e-10 2
5.500000e-09 3.150000e-08 5.000000e-10 2
5.500000e-09 3.250000e-08 5.000000e-10 2
5.500000e-09 3.350000e-08 5.000000e-10 2
5.500000e-09 3.450000e-08 5.000000e-10 2
5.500000e-09 3.550000e-08 5.000000e-10 2
5.500000e-09 3.650000e-08 5.000000e-10 2
5.500000e-09 3.750000e-08 5.000000e-10 2
